"62","E0071","L","2010-04-28","PCLG International Symposium","28th and 29th April 2010, ZSL, London, UK","IIED, with PCLG members UNEP-WCMC and AWF recently organised an international symposium titled \"Linking biodiversity conservation and poverty reduction: what, why and how?\". The symposium took place on 28th and 29th April 2010 and was hosted by the Zoological Society of London. Recognising that the CBD 2010 target includes ‘contributing to poverty reduction’ as a key rationale for halting biodiversity loss, the aim of the symposium was to review what we actually know about the degree to which biodiversity conservation contributes to poverty reduction.<BR><UL><BR><h1>See documents:</h1><BR><A HREF=\"http://povertyandconservation.info/docs/20100901_ZSL_Symposium_Report.pdf\" target=_blank>Report of the Symposium \"Linking Biodiversity Conservation and Poverty Reduction: What, Why and How?\"</A><BR><A HREF=\"http://povertyandconservation.info/docs/20100901-Does_Conserving_Biodiversity_Work_to_Reduce_Poverty.pdf\" target=_blank>Does Conserving Biodiversity Work To Reduce Poverty? A state of knowledge review</A><BR><A HREF=\"http://povertyandconservation.info/docs/20100428-Presentations_abstracts.pdf\" target=_blank>Presentations abstracts</A><BR><A HREF=\"http://povertyandconservation.info/docs/20100428-Poster_Abstracts.pdf\" target=_blank>Posters abstracts</A></p><BR>Journal articles on the symposium:<BR><A HREF=\"http://www.nature.com/news/2010/100506/full/news.2010.222.html\" target=_blank>NatureNews: Conservation's poverty reduction claims questioned</A><BR><A HREF=\"http://www.scidev.net/en/news/study-pinpoints-whether-conservation-can-fight-poverty.html\" target=_blank>SciDev.net: Study pinpoints whether conservation can fight poverty</A><BR>Photos from the symposium have been uploaded on the <A HREF=\"http://pclginfo.ning.com/\" target=_blank>PCLG Ning website</A></p><BR>Further documents:<BR><A HREF=\"http://www.povertyandconservation.info/docs/20101108-CBD-ts-55.pdf\" target=_blank>Linking Biodiversity Conservation and Poverty Alleviation: A State of Knowledge Review</A><BR><A HREF=\"http://povertyandconservation.info/docs/20101108-ZSL_Symposium-Enterprise_Paper_Final_2010-AG-Nagoya.pdf\" target=_blank>Conservation Enterprise – What Works, Where and for Whom?</A></p><BR><h1>The presentations from the symposium are available to view below</h1><BR>9.30–10.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-0930_Roe-Elliott-Walpole.pdf\" target=_blank>Linking biodiversity conservation and poverty reduction: how, what and where?</A><BR>Dilys Roe, Joanna Elliott and Matt Walpole</p><BR><h1>SESSION I: KEYNOTE PRESENTATIONS – THE GLOBAL CONTEXT</h1><BR>10.00–10.30	<A HREF=\"http://povertyandconservation.info/docs/20100428-1030_Sukhdev.pdf\" target=_blank>Poverty reduction and biodiversity conservation: an economic perspective</A><BR>Pavan Sukhdev, Heidi Wittmer and Uta Berghöfer<BR>10.30–11.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-1000_Adams.pdf\" target=_blank>Biodiversity and poverty: a political perspective</A><BR>Bill Adams</p><BR><h1>SESSION II: BIODIVERSITY–POVERTY LINKAGES – STATE OF KNOWLEDGE REVIEWS</h1><BR>11.30–12.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-1130_HernandezMorcillo-Walpole.pdf\" target=_blank>The geographical overlap between biodiversity and poverty: a state of knowledge review</A><BR>Monica Hernandez Morcillo, Philip Martin and Matt Walpole<BR>12.00–12.30	<A HREF=\"http://povertyandconservation.info/docs/20100428-1200_Vira-Kontoleon.pdf\" target=_blank>Dependence of the poor on biodiversity – which poor, what biodiversity?</A><BR>Bhaskar Vira and Andreas Kontoleon<BR>12.30–13.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-1230_Leisher-Larsen.pdf\" target=_blank>Biodiversity as a poverty trap, safety net or route out of poverty?</A><BR>Craig Leisher and Neil Larsen<p><BR><h1>SESSION III: BIODIVERSITY–POVERTY LINKAGES FOR DIFFERENT GROUPS OF POOR PEOPLE</h1><BR>14.00–14.30	<A HREF=\"http://povertyandconservation.info/docs/20100428-1400_Mortimore.pdf\" target=_blank>From Sahelian agropastoralism to global drylands: biodiversity-poverty linkages</A><BR>Michael Mortimore<BR>14.30–15.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-1430_Homewood-ChenevixTrench-Brockington.pdf\" target=_blank>Pastoralists and conservation – who benefits?</A><BR>Katherine Homewood, Pippa Chenevix Trench and Dan Brockington<BR>15.00–15.30	<A HREF=\"http://povertyandconservation.info/docs/20100428-1500_Belcher.pdf\" target=_blank>Forest conservation and poor people</A><BR>Brian Belcher<BR>16.00–16.30	<A HREF=\"http://povertyandconservation.info/docs/20100428-1600_Campbell.pdf\" target=_blank>Biodiversity and poverty in coastal environments</A><BR>Jock Campbell and Phil Townsley<BR>16.30–17.00	<A HREF=\"http://povertyandconservation.info/docs/20100428-1630_Douma.pdf\" target=_blank>Biodiversity: a strategic value in resilient food systems</A><BR>Willy Douma</p><BR><h1>SESSION IV: DIFFERENT RESPONSES TO BIODIVERSITY LOSS AND THEIR POVERTY IMPLICATIONS</h1><BR>9.00–9.30	<A HREF=\"http://povertyandconservation.info/docs/20100429-0900_Wunder-Borner.pdf\" target=_blank>Payments for environmental services – benefits for conservation and poor people</A><BR>Sven Wunder and Jan Börner<BR>9.30–10.00	Conservation priority areas, poverty, and payments for ecosystem services: a global view<BR>Will Turner, Thomas Brooks and Katrina Brandon<BR>10.00–10.30	<A HREF=\"http://povertyandconservation.info/docs/20100429-1000_Sandbrook.pdf\" target=_blank>Species conservation and poverty reduction: Experiences from African great ape conservation</A><BR>Chris Sandbrook<BR>11.00–11.30	<A HREF=\"http://povertyandconservation.info/docs/20100429-1100_Berkes.pdf\" target=_blank>Community-based approaches for linking conservation and livelihood objectives</A><BR>Fikret Berkes<BR>11.30–12.00	<A HREF=\"http://povertyandconservation.info/docs/20100429-1130_Sumba-Elliott.pdf\" target=_blank>Conservation enterprise – what works, where and for whom?</A><BR>Daudi Sumba and Joanna Elliott<BR>12.00–12.30	<A HREF=\"http://povertyandconservation.info/docs/20100429-1200_Brockington-Holmes.pdf\" target=_blank>Protected areas and human well-being: benefits, costs and governance regimes</A><BR>Dan Brockington and George Holmes<BR>12.30–13.00	<A HREF=\"http://povertyandconservation.info/docs/20100429-1230_Vega.pdf\" target=_blank>CBD – framework for poverty reduction and development beyond 2010</A><BR>Alberto Vega</p><BR><h1>14.00-15.00 SESSION V: “REAL WORLD” EXPERIENCE</h1><BR><A HREF=\"http://povertyandconservation.info/docs/20100429-1400a_Thomas.pdf\" target=_blank>Approaches to conservation and poverty reduction: entry point – working with local organisations</A><BR>>David Thomas<BR><A HREF=\"http://povertyandconservation.info/docs/20100429-1400b_Franks.pdf\" target=_blank>Entry point – natural resource governance</A><BR>Phil Franks<BR><A HREF=\"http://povertyandconservation.info/docs/20100429-1400c_Jones.pdf\" target=_blank>Namibia: Entry point – national policy and programmes</A><BR>Brian Jones<BR><A HREF=\"http://povertyandconservation.info/docs/20100429-1400d_deRavin.pdf\" target=_blank>Entry point – celebrating local success in linking conservation and poverty reduction</A><BR>Eileen de Ravin</p><BR></UL>","en","D0388","M0007",,".  pclg international symposium iied with pclg members unep wcmc and awf recently organised an international symposium titled linking biodiversity conservation and poverty reduction what why and how the symposium took place on 28th and 29th april 201",,,NULL,NULL
"63","E0072","F","2011-02-17","Latest information",,"<h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20101108-CBD-ts-55.pdf\" target=_blank>'Linking Biodiversity Conservation and Poverty Alleviation: A State of Knowledge Review'</A></h1>Two “state of knowledge” reviews were commissioned to explore the evidence base for two common assumptions about the link between biodiversity conservation and poverty reduction: 1) that the poor depend on biodiversity; and 2) that biodiversity conservation can be a mechanism for poverty reduction. These attempt to tease apart the issues of what type of poverty and what type of biodiversity are being assessed.</p><BR><h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20101108-ZSL_Symposium-Enterprise_Paper_Final_2010-AG-Nagoya.pdf\" target=_blank>'Conservation Enterprise – What Works, <BR>Where and for Whom?'</A></h1>This report was prepared as a contribution to a symposium “Linking Biodiversity Conservation and Poverty Reduction: What, Why and How\".</p><BR><h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20100808-Linking_Ape_Conservation_and_Poverty_Alleviation.pdf\" target=_blank>'Linking Conservation and Poverty Alleviation: The case of Great Apes'</A></h1>The purpose of this report is to document current efforts to link great ape conservation and poverty reduction in the African, ape range states. It is intended to provide a quick inventory of which organisations are working in which countries and using which approaches in order to highlight potential areas of collaboration and/or potential sources of experience and lessons learned. It is also intended to highlight other initiatives that are intended to link environmental management with social concerns - poverty reduction, governance, economic development - with a view to encouraging greater linkages between these initiatives and those that are focussed on conservation.</p>","fr",,,,".  latest information new report now available linking biodiversity conservation and poverty alleviation a state of knowledge review two “state of knowledge” reviews were commissioned to explore the evidence base for two common assumptions about the ",,,NULL,NULL
"64","E0073","F","2009-09-18","Latest information",,"<h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20101108-CBD-ts-55.pdf\" target=_blank>'Linking Biodiversity Conservation and Poverty Alleviation: A State of Knowledge Review'</A></h1>Two “state of knowledge” reviews were commissioned to explore the evidence base for two common assumptions about the link between biodiversity conservation and poverty reduction: 1) that the poor depend on biodiversity; and 2) that biodiversity conservation can be a mechanism for poverty reduction. These attempt to tease apart the issues of what type of poverty and what type of biodiversity are being assessed.</p><BR><h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20101108-ZSL_Symposium-Enterprise_Paper_Final_2010-AG-Nagoya.pdf\" target=_blank>'Conservation Enterprise – What Works, <BR>Where and for Whom?'</A></h1>This report was prepared as a contribution to a symposium “Linking Biodiversity Conservation and Poverty Reduction: What, Why and How\".</p><BR><h1>New Report now available: <A HREF=\"http://povertyandconservation.info/docs/20100808-Linking_Ape_Conservation_and_Poverty_Alleviation.pdf\" target=_blank>'Linking Conservation and Poverty Alleviation: The case of Great Apes'</A></h1>The purpose of this report is to document current efforts to link great ape conservation and poverty reduction in the African, ape range states. It is intended to provide a quick inventory of which organisations are working in which countries and using which approaches in order to highlight potential areas of collaboration and/or potential sources of experience and lessons learned. It is also intended to highlight other initiatives that are intended to link environmental management with social concerns - poverty reduction, governance, economic development - with a view to encouraging greater linkages between these initiatives and those that are focussed on conservation.</p>","es",,,,".  latest information new report now available linking biodiversity conservation and poverty alleviation a state of knowledge review two “state of knowledge” reviews were commissioned to explore the evidence base for two common assumptions about the ",,,NULL,NULL
"65","E0074","E","2010-07-03","24th International Congress for Conservation Biology (ICCB)","3rd-7th July 2010, Edmonton, Alberta, Canada","The 2010 meeting of the Society for Conservation Biology (SCB) will be held in Edmonton, Alberta, Canada on July 3-7, 2010. The theme of the meeting is \"Conservation for a Changing Planet.\" Because of the focus on environmental change, the meeting will highlight the importance of multidisciplinary and interdisciplinary approaches to conservation.","en",,,"http://www.conbio.org/2010",".  24th international congress for conservation biology iccb the 2010 meeting of the society for conservation biology scb will be held in edmonton alberta canada on july 3 7 2010 the theme of the meeting is conservation for a changing planet because ",,,NULL,NULL
"66","E0075","E","2010-02-01","Sixth Trondheim Conference on Biodiversity on  \"Getting the biodiversity targets right - working for sustainable  development”","1st-5th February 2010, Trondheim, Norway","The sixth Trondheim Conference on Biodiversity, entitled \"Getting the biodiversity targets right - working for sustainable development\" will be held on 1 - 5 February 2010 in Trondheim, Norway. The conference will be hosted by the Norwegian Government in collaboration with the United Nations Environment Program (UNEP) and the Secretariat of the Convention on Biological Diversity (CBD). The upcoming conference will consider status and lessons learned from the 2010 target and will provide CBD with a sound basis for developing post 2010 biodiversity targets.","en",,,"http://www.trondheimconference.org",".  sixth trondheim conference on biodiversity on getting the biodiversity targets right working for sustainable development” the sixth trondheim conference on biodiversity entitled getting the biodiversity targets right working for sustainable develo",,,NULL,NULL
"67","E0076","E","2010-03-01","15th Poverty Environment Partnership Meeting","1st-5th March 2010, Malawi","The Fifteenth Poverty Environment Partnership (PEP 15) Meeting will be held on 1 to 5 March 2010 in Malawi, and feature the theme \"Climate and Environment Mainstreaming and the Green Economy to achieve the Millennium Development Goals.\"","en",,,"http://www.povertyenvironment.net/pep15",".  15th poverty environment partnership meeting the fifteenth poverty environment partnership pep 15 meeting will be held on 1 to 5 march 2010 in malawi and feature the theme climate and environment mainstreaming and the green economy to achieve the",,,NULL,NULL
"68","E0077","E","2011-01-10","CEESP Sharing Power Conference","10th - 15th January 2011, Whakat&#257;ne, New Zealand","The conference 'Sharing Power: A New Vision for Development' is organised by two global organisations/networks - the International Union for the Conservation of Nature (IUCN) and the IUCN Commission on Environmental, Economic & Social Policy (CEESP), and two Maori (indigenous) organisations, Te Runanga O Ngati Awa ( a tribal authority) and Te Whare Wananga O Awanuiarangi (a tribal university). The Conference brings together scientists, economists, indigenous leaders, environmentalists, academics, policy makers in national governments and international agencies, and many others who care about the quality of heritage this generation passes on to future generations. The Conference also focuses on the need for policy and decision makers in Governments and Corporations to accommodate a greater level of inclusion of indigenous peoples and all citizens, in national and international policies on the management and governance of bio-cultural resources, and advocates the rights of mother earth -  the planet.","en",,,"http://www.ceespsharingpower.org",".  ceesp sharing power conference the conference sharing power a new vision for development is organised by two global organisations networks the international union for the conservation of nature iucn and the iucn commission on environmental economi",,,NULL,NULL
"69","E0078","E","2010-04-18","Nature-What's in it For Me?","18th - 20th April 2010, Edinburgh, UK","IUCN UK is excited to announce its first themed conference: \"Nature-What's in it For Me?\"   to be held in Edinburgh, in association with the Royal Zoological Society of Scotland, from April 18th to 20th. The conference will help the IUCN UK committee play a leading role in the assessment and implementation of IUCN's Global Programme \"Shaping a Sustainable Future\".","en",,,"http://www.iucn-uk.org/?dm_i=C9X,43BQ,1EQW3T,COZT,1",".  nature what s in it for me iucn uk is excited to announce its first themed conference nature what s in it for me to be held in edinburgh in association with the royal zoological society of scotland from april 18th to 20th the conference will help",,,NULL,NULL
"70","E0079","E","2010-04-26","The Great Escape","26 – 27 April 2010, Amsterdam, The Netherlands","'The Great Escape - There is No Planet B! Biodiversity Conservation, a Natural Ally in Sustainable Poverty Reduction' is organised by the IUCN National Committee of the Netherlands. Participants are invited to debate the proposition above, as well as dilemma’s in the following areas: 1) Ecosystems and Human Well-being: An Introduction; 2) The Biobased Economy - Escaping the land-use realities?; 3) Emergency Aid and Ecosystems - Escaping the impact of emergency aid operations on long-term environmental security; and 4) Payments for Ecosystem Services - Escaping the monetary stronghold: local ownership of REDD, and other financial instruments that put a value on the protection of ecosystems.","en",,,"http://www.iucn.nl/about_us/the_great_escape/",".  the great escape the great escape there is no planet b! biodiversity conservation a natural ally in sustainable poverty reduction is organised by the iucn national committee of the netherlands participants are invited to debate the proposition abo",,,NULL,NULL
"71","E0080","E","2012-09-06","World Conservation Congress","6th to 15th September 2012, Jeju, Republic of Korea","The 2012 World Conservation Congress will be held from 6 to 15 September 2012 in Jeju, Republic of Korea. Leaders from government, the public sector, non-governmental organizations, business, UN agencies and social organizations will discuss, debate and decide solutions for the world’s most pressing environment and development issues. The 2012 Congress aims to put nature and conservation at the top of the global agenda.","en",,,"http://www.iucn.org/2012_congress",".  world conservation congress the 2012 world conservation congress will be held from 6 to 15 september 2012 in jeju republic of korea leaders from government the public sector non governmental organizations business un agencies and social organizati",,,NULL,NULL
"72","E0091","E","2011-03-08","Exploring the Forest-Poverty Link: New research finding",,,,,,,,,,NULL,NULL
"73","E0081","E","2010-09-27","12th Annual BIOECON Conference: “From the Wealth of Nations to the Wealth of Nature: Rethinking Economic Growth”","27th-28th September 2010, Centro Culturale Don Orione Artigianelli, Venice, Italy","The Fondazione Eni Enrico Mattei, in association with Conservation International and the United Nations Environment Programme, announces the Twelfth International BIOECON Conference “From the Wealth of Nations to the Wealth of Nature: Rethinking Economic Growth”. The Conference will be held at the Centro Culturale Don Orione Artigianelli, Venice, Italy, on September 27th-28th, 2010. The central theme will focus on the identification of the most effective and efficient instruments for biodiversity conservation, such as auctions of biodiversity conservation contracts, payment–for–services contracts, taxes, tradable permits, voluntary mechanisms and straightforward command and control measures. Special attention will be given to the role of public bodies/NGOs in the creation of innovative mechanisms for the delivery of ecosystem benefits and in promoting the participation of a wider range of economic agents (business/families/local communities) in biodiversity conservation.","en",,,"http://www.bioecon.ucl.ac.uk/04_12_ann-conf.htm",".  12th annual bioecon conference “from the wealth of nations to the wealth of nature rethinking economic growth” the fondazione eni enrico mattei in association with conservation international and the united nations environment programme announces t",,,NULL,NULL
"74","E0082","E","2010-09-23","STEPS Conference 2010: Pathways to Sustainability","23-24 September 2010, the Institute of Development Studies, Sussex University, Brighton, UK","Addressing environmental sustainability has become a central practical, moral and political challenge of our times. The conference, Pathways to Sustainability: Agendas for a new politics of environment, development and social justice, will explore how to conceptualise and build ‘pathways' that link environmental integrity and social justice, while alleviating poverty and inequity. The five themes of the conference are: contesting sustainabilities;  framing narratives; dynamics and sustainability; uncertainty, ambiguity and surprise; pathway-building and governance. If you would like to submit a paper, please send a title and short abstract (up to 200 words), your name and your institutional affiliation, to the STEPS Centre Administrative Co-ordinator Harriet LeBris (H.lebris@ids.ac.uk) by the deadline of 31 May 2010.","en",,,"http://www.steps-centre.org/events/stepsconference2010.html",".  steps conference 2010 pathways to sustainability addressing environmental sustainability has become a central practical moral and political challenge of our times the conference pathways to sustainability agendas for a new politics of environment ",,,NULL,NULL
"75","E0090","E","2011-11-28","25th International Congress for Conservation Biology (ICCB)","5-9 December 2011, Auckland, New Zealand","The 25th annual meeting of the Society for Conservation Biology, Engaging Society in Conservation, will be held from 5-9 December 2011 in Auckland, New Zealand. The theme of the meeting is \"Engaging Society in Conservation\". Biodiversity around the world continues to decline at an ever-increasing pace, yet much of society carries on business as usual. How can conservation biologists engage with society to achieve positive outcomes for conservation without compromising our scientific rigour or integrity?","en",,,"http://www.conbio.org/Activities/Meetings/2011/about/about.cfm",".  25th international congress for conservation biology iccb the 25th annual meeting of the society for conservation biology engaging society in conservation will be held from 5 9 december 2011 in auckland new zealand the theme of the meeting is enga",,,NULL,NULL
"76","E0092","A","2005-10-30","Linking Great Apes Conservation and Poverty Reduction",,"Great ape range states provide a classic example of the conservation-poverty debate in practice. Since 2009 the PCLG has received additional support from the <A HREF=\"http://www.arcusfoundation.org/\">Arcus Foundation</A> to help achieve three goals:<BR>1. To promote ongoing learning and dialogue on poverty-conservation linkages at the international level.<BR>2. To increase attention to mainstreaming poverty concerns within conservation policy and programmes – particularly at the national level – and to build better and stronger linkages with existing initiatives that are focusing on development policy.<BR>3. To introduce a great ape component to PCLG - by including ape-specific elements within our core networking and information dissemination activities and by focusing our mainstreaming efforts on conservation policies, programmes and locations that are relevant to great ape conservation.<BR>To date, a report has been produced to document current efforts to link great ape conservation and poverty reduction in the African, ape range states. Also, a learning event took place in Masindi in November 2010 for ape conservation organisations to share experiences on their attempts to link conservation and poverty reduction. The next steps will involve:<BR>- South-South learning exchanges / events around key issues where knowledge gaps are the major problem. <BR>- Establishment of multi-stakeholder learning groups in selected countries, potentially building on existing groups where there is interest, and using models of good practice. <BR>- Facilitating a high-level workshop in at least one country to encourage mainstreaming of biodiversity into development policy / practice – in coordination with the UNDP/UNEP Poverty Environment Initiative.","en",,,,".  linking great apes conservation and poverty reduction great ape range states provide a classic example of the conservation poverty debate in practice since 2009 the pclg has received additional support from the arcus foundation to help achieve thr",,,NULL,NULL
"77","E0083","E","2011-06-30","Nature™ Inc? Questioning the Market Panacea in Environmental Policy and Conservation","30 June – 2 July 2011, ISS, The Hague, The Netherlands","In order to respond to the many environmental problems the world is facing, new and innovative methods are necessary and markets are posited as the ideal vehicle to supply these. Indeed, market forces have been finding their way into environmental policy and conservation to a degree that seemed unimaginable only a decade ago. This conference seeks to critically engage with the market panacea in environmental policy and conservation in the context of histories and recent developments in neoliberal capitalism. Topics include but are not limited to: General trends in market-based environmental policies and instruments; New forms of neoliberal conservation (including web 2.0, species banking, etc); The relation between conservation and land (including protected areas, etc.); Ecological imperialisms, including the recent ‘land grabs’. Paper proposals are due 15 December 2010. Please send a 250-300 word proposal, with title, contact information, and three keywords as a Word attachment to: nature2011@iss.nl. Proposals for complete panels are welcome. Conference language is English. Authors will be notified by 15 January 2011. Complete papers are due by 1 April, 2011.","en",,,"http://www.iss.nl/Conferences-Seminars-Public-Debates/Nature2011",".  nature™ inc questioning the market panacea in environmental policy and conservation in order to respond to the many environmental problems the world is facing new and innovative methods are necessary and markets are posited as the ideal vehicle to",,,NULL,NULL
"78","E0084","E","2011-08-21","4th World Conference on Ecological Restoration","21-25 August 2011, Merida, Mexico","The Society for Ecological Restoration (SER) and its partners from Latin America invite you to Merida, Mexico – in the heart of the Yucatan Peninsula – August 21-25, 2011 for SER’s 4th World Conference on Ecological Restoration. The theme of SER2011 is “Re-establishing the Link between Nature and Culture”. SER2011 will be an important forum for addressing the global challenges of biodiversity and habitat loss, climate change, and sustainable development. It will provide a global venue for professionals, researchers, students and the public to come together, learn and share their knowledge and experiences, and identify practical solutions for restoring nature and sustaining critical ecosystem goods and services.","en",,,"http://www.ser2011.org",".  4th world conference on ecological restoration the society for ecological restoration ser and its partners from latin america invite you to merida mexico – in the heart of the yucatan peninsula – august 21 25 2011 for ser’s 4th world conference on",,,NULL,NULL
"79","E0086","E","2011-02-16","16th Poverty Environment Partnership Meeting","16th-18th February 2011, Vienna, Austria","The sixteenth Poverty Environment Partnership (PEP 16) meeting will be held from 16th to 18th February 2011 in Vienna, and feature the theme \"Supporting nationally owned Green Economies to achieve the MDGs and respond to climate change\".","en",,,"http://www.povertyenvironment.net",".  16th poverty environment partnership meeting the sixteenth poverty environment partnership pep 16 meeting will be held from 16th to 18th february 2011 in vienna and feature the theme supporting nationally owned green economies to achieve the mdgs ",,,NULL,NULL
"80","E0087","A","2011-01-24","Biodiversity in Development Policy",,"The PCLG Secretariat is tracking the degree to which biodiversity is integrated into national and international development policy and poverty reduction strategies.","en",,,,".  biodiversity in development policy the pclg secretariat is tracking the degree to which biodiversity is integrated into national and international development policy and poverty reduction strategies  .",,,NULL,NULL
"81","E0095","E","2011-09-11","13th Annual BIOECON Conference: “Resource Economics, Biodiversity Conservation and Development”","11-13 September 2011 Villa Barton The Graduate Institute Geneva, Switzerland","The Scientific Partners of BIOECON are pleased to announce the Thirteenth Annual International BIOECON conference on \"Resource Economics, Biodiversity Conservation and Development\". The conference will be held at the Villa Barton of the Graduate Institute of International and Development Studies, Geneva, Switzerland on 11-13 September 2011. The conference will be of interest to both researchers and policy makers working on living and natural resources, especially renewable resources in developing countries. <BR>The conference takes a broad interest in the area of resources, development and conservation, including but not limited to: plant genetic resources and food security issues, deforestation and development, fisheries and institutional adaptation, development and conservation, wildlife conservation and park pricing, international trade and regulation, and most other issues dealing with living resources. The conference will have sessions on living resources, developing country issues, and issues dealing with economics and institutions dealing with biodiversity.","en",,,"http://www.bioecon-network.org",".  13th annual bioecon conference “resource economics biodiversity conservation and development” the scientific partners of bioecon are pleased to announce the thirteenth annual international bioecon conference on resource economics biodiversity cons",,,NULL,NULL
